image_id,image_path,image_paths_json,sources,source_record_ids,source_record_count,existing_300_records_json,existing_300_raw_year,existing_300_raw_month,existing_300_raw_day,existing_300_raw_final_date,existing_300_raw_file_name,existing_300_raw_notes,existing_300_raw_Unnamed: 7,existing_300_canonical_year,existing_300_canonical_month,existing_300_canonical_day,existing_300_canonical_final_date,incoming_432_records_json,incoming_432_raw_year,incoming_432_raw_month,incoming_432_raw_day,incoming_432_raw_final_date,incoming_432_raw_file_name,incoming_432_raw_notes,incoming_432_raw_Unnamed: 7,incoming_432_canonical_year,incoming_432_canonical_month,incoming_432_canonical_day,incoming_432_canonical_final_date,candidate_year,candidate_month,candidate_day,candidate_final_date,year,month,day,final_date,review_reason,review_status,previously_visually_reviewed,prior_review_decision,reviewer,review_note,master_eligible
2464,C:\Users\jsw58\Desktop\itda-ocr\data\002464.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002464.jpg""]",incoming_432,incoming_432:343,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:343"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 343, ""image_id"": ""2464"", ""raw"": {""image_id"": ""2464"", ""year"": ""2022"", ""month"": ""5"", ""day"": ""NONE"", ""final_date"": ""2022-05-NONE""}, ""canonical"": {""year"": ""2022"", ""month"": ""05"", ""day"": ""NONE"", ""final_date"": ""2022-05-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": [""month""]}]",2022,5,NONE,2022-05-NONE,,,,2022,05,NONE,2022-05-NONE,2022,05,NONE,2022-05-NONE,,,,,partial_none,pending,false,,,,false
2466,C:\Users\jsw58\Desktop\itda-ocr\data\002466.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002466.jpg""]",existing_300;incoming_432,existing_300:106;incoming_432:344,2,"[{""source_record_id"": ""existing_300:106"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 106, ""image_id"": ""2466"", ""raw"": {""file_name"": ""002466.jpg"", ""image_id"": ""2466"", ""year"": ""2022"", ""month"": ""01"", ""day"": ""20"", ""final_date"": ""2022-01-20"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""01"", ""day"": ""20"", ""final_date"": ""2022-01-20""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2022,01,20,2022-01-20,002466.jpg,,,2022,01,20,2022-01-20,"[{""source_record_id"": ""incoming_432:344"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 344, ""image_id"": ""2466"", ""raw"": {""image_id"": ""2466"", ""year"": ""2022"", ""month"": ""1"", ""day"": ""20"", ""final_date"": ""2022-01-20""}, ""canonical"": {""year"": ""2022"", ""month"": ""01"", ""day"": ""20"", ""final_date"": ""2022-01-20""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,1,20,2022-01-20,,,,2022,01,20,2022-01-20,2022,01,20,2022-01-20,,,,,,ready_for_review,false,,,,false
2469,C:\Users\jsw58\Desktop\itda-ocr\data\002469.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002469.jpg""]",incoming_432,incoming_432:345,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:345"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 345, ""image_id"": ""2469"", ""raw"": {""image_id"": ""2469"", ""year"": ""2023"", ""month"": ""6"", ""day"": ""22"", ""final_date"": ""2023-06-22""}, ""canonical"": {""year"": ""2023"", ""month"": ""06"", ""day"": ""22"", ""final_date"": ""2023-06-22""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2023,6,22,2023-06-22,,,,2023,06,22,2023-06-22,2023,06,22,2023-06-22,,,,,,ready_for_review,false,,,,false
2472,C:\Users\jsw58\Desktop\itda-ocr\data\002472.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002472.jpg""]",incoming_432,incoming_432:346,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:346"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 346, ""image_id"": ""2472"", ""raw"": {""image_id"": ""2472"", ""year"": ""2021"", ""month"": ""3"", ""day"": ""18"", ""final_date"": ""2021-03-18""}, ""canonical"": {""year"": ""2021"", ""month"": ""03"", ""day"": ""18"", ""final_date"": ""2021-03-18""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,3,18,2021-03-18,,,,2021,03,18,2021-03-18,2021,03,18,2021-03-18,,,,,,ready_for_review,false,,,,false
2480,C:\Users\jsw58\Desktop\itda-ocr\data\002480.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002480.jpg""]",existing_300,existing_300:107,1,"[{""source_record_id"": ""existing_300:107"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 107, ""image_id"": ""2480"", ""raw"": {""file_name"": ""002480.jpg"", ""image_id"": ""2480"", ""year"": ""2022"", ""month"": ""07"", ""day"": ""NONE"", ""final_date"": ""2022-07-none"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""07"", ""day"": ""NONE"", ""final_date"": ""2022-07-NONE""}, ""review_reason"": [""partial_none""], ""details"": [], ""format_changes"": [""final_date""]}]",2022,07,NONE,2022-07-none,002480.jpg,,,2022,07,NONE,2022-07-NONE,[],[],[],[],[],[],[],[],[],[],[],[],2022,07,NONE,2022-07-NONE,,,,,partial_none,pending,false,,,,false
2483,C:\Users\jsw58\Desktop\itda-ocr\data\002483.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002483.jpg""]",incoming_432,incoming_432:347,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:347"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 347, ""image_id"": ""2483"", ""raw"": {""image_id"": ""2483"", ""year"": ""2021"", ""month"": ""5"", ""day"": ""5"", ""final_date"": ""2021-05-05""}, ""canonical"": {""year"": ""2021"", ""month"": ""05"", ""day"": ""05"", ""final_date"": ""2021-05-05""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month"", ""day""]}]",2021,5,5,2021-05-05,,,,2021,05,05,2021-05-05,2021,05,05,2021-05-05,,,,,,ready_for_review,false,,,,false
2492,C:\Users\jsw58\Desktop\itda-ocr\data\002492.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002492.jpg""]",existing_300,existing_300:108,1,"[{""source_record_id"": ""existing_300:108"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 108, ""image_id"": ""2492"", ""raw"": {""file_name"": ""002492.jpg"", ""image_id"": ""2492"", ""year"": ""2022"", ""month"": ""08"", ""day"": ""09"", ""final_date"": ""2022-08-09"", ""notes"": ""DD.MM.YY"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""08"", ""day"": ""09"", ""final_date"": ""2022-08-09""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2022,08,09,2022-08-09,002492.jpg,DD.MM.YY,,2022,08,09,2022-08-09,[],[],[],[],[],[],[],[],[],[],[],[],2022,08,09,2022-08-09,,,,,,ready_for_review,false,,,,false
2498,C:\Users\jsw58\Desktop\itda-ocr\data\002498.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002498.jpg""]",incoming_432,incoming_432:348,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:348"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 348, ""image_id"": ""2498"", ""raw"": {""image_id"": ""2498"", ""year"": ""2021"", ""month"": ""5"", ""day"": ""7"", ""final_date"": ""2021-05-07""}, ""canonical"": {""year"": ""2021"", ""month"": ""05"", ""day"": ""07"", ""final_date"": ""2021-05-07""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month"", ""day""]}]",2021,5,7,2021-05-07,,,,2021,05,07,2021-05-07,2021,05,07,2021-05-07,,,,,,ready_for_review,false,,,,false
2504,C:\Users\jsw58\Desktop\itda-ocr\data\002504.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002504.jpg""]",existing_300,existing_300:264,1,"[{""source_record_id"": ""existing_300:264"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 264, ""image_id"": ""2504"", ""raw"": {""file_name"": ""002504.jpg"", ""image_id"": ""2504"", ""year"": ""2022"", ""month"": ""01"", ""day"": ""06"", ""final_date"": ""2022-01-06"", ""notes"": ""유통기한인데 빛번짐때문에 유통기한이라는 글씨가 잘 안보임"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""01"", ""day"": ""06"", ""final_date"": ""2022-01-06""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2022,01,06,2022-01-06,002504.jpg,유통기한인데 빛번짐때문에 유통기한이라는 글씨가 잘 안보임,,2022,01,06,2022-01-06,[],[],[],[],[],[],[],[],[],[],[],[],2022,01,06,2022-01-06,,,,,,ready_for_review,false,,,,false
2508,C:\Users\jsw58\Desktop\itda-ocr\data\002508.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002508.jpg""]",incoming_432,incoming_432:349,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:349"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 349, ""image_id"": ""2508"", ""raw"": {""image_id"": ""2508"", ""year"": ""2021"", ""month"": ""11"", ""day"": ""9"", ""final_date"": ""2021-11-09""}, ""canonical"": {""year"": ""2021"", ""month"": ""11"", ""day"": ""09"", ""final_date"": ""2021-11-09""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""day""]}]",2021,11,9,2021-11-09,,,,2021,11,09,2021-11-09,2021,11,09,2021-11-09,,,,,,ready_for_review,false,,,,false
2510,C:\Users\jsw58\Desktop\itda-ocr\data\002510.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002510.jpg""]",existing_300,existing_300:109,1,"[{""source_record_id"": ""existing_300:109"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 109, ""image_id"": ""2510"", ""raw"": {""file_name"": ""002510.jpg"", ""image_id"": ""2510"", ""year"": ""2022"", ""month"": ""03"", ""day"": ""09"", ""final_date"": ""2022-03-09"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""03"", ""day"": ""09"", ""final_date"": ""2022-03-09""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2022,03,09,2022-03-09,002510.jpg,,,2022,03,09,2022-03-09,[],[],[],[],[],[],[],[],[],[],[],[],2022,03,09,2022-03-09,,,,,,ready_for_review,false,,,,false
2515,C:\Users\jsw58\Desktop\itda-ocr\data\002515.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002515.jpg""]",incoming_432,incoming_432:350,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:350"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 350, ""image_id"": ""2515"", ""raw"": {""image_id"": ""2515"", ""year"": ""2022"", ""month"": ""2"", ""day"": ""16"", ""final_date"": ""2022-02-16""}, ""canonical"": {""year"": ""2022"", ""month"": ""02"", ""day"": ""16"", ""final_date"": ""2022-02-16""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,2,16,2022-02-16,,,,2022,02,16,2022-02-16,2022,02,16,2022-02-16,,,,,,ready_for_review,false,,,,false
2517,C:\Users\jsw58\Desktop\itda-ocr\data\002517.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002517.jpg""]",incoming_432,incoming_432:351,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:351"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 351, ""image_id"": ""2517"", ""raw"": {""image_id"": ""2517"", ""year"": ""2022"", ""month"": ""7"", ""day"": ""20"", ""final_date"": ""2022-07-20""}, ""canonical"": {""year"": ""2022"", ""month"": ""07"", ""day"": ""20"", ""final_date"": ""2022-07-20""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,7,20,2022-07-20,,,,2022,07,20,2022-07-20,2022,07,20,2022-07-20,,,,,,ready_for_review,false,,,,false
2519,C:\Users\jsw58\Desktop\itda-ocr\data\002519.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002519.jpg""]",incoming_432,incoming_432:352,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:352"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 352, ""image_id"": ""2519"", ""raw"": {""image_id"": ""2519"", ""year"": ""2023"", ""month"": ""1"", ""day"": ""25"", ""final_date"": ""2023-01-25""}, ""canonical"": {""year"": ""2023"", ""month"": ""01"", ""day"": ""25"", ""final_date"": ""2023-01-25""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2023,1,25,2023-01-25,,,,2023,01,25,2023-01-25,2023,01,25,2023-01-25,,,,,,ready_for_review,false,,,,false
2521,C:\Users\jsw58\Desktop\itda-ocr\data\002521.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002521.jpg""]",existing_300;incoming_432,existing_300:265;incoming_432:353,2,"[{""source_record_id"": ""existing_300:265"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 265, ""image_id"": ""2521"", ""raw"": {""file_name"": ""002521.jpg"", ""image_id"": ""2521"", ""year"": ""2023"", ""month"": ""10"", ""day"": ""02"", ""final_date"": ""2023-10-02"", ""notes"": ""거꾸로"", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2023"", ""month"": ""10"", ""day"": ""02"", ""final_date"": ""2023-10-02""}, ""review_reason"": [""ocr_visual_review""], ""details"": [""Previously visually inspected; no confirmed decision supplied; retain pending""], ""format_changes"": []}]",2023,10,02,2023-10-02,002521.jpg,거꾸로,,2023,10,02,2023-10-02,"[{""source_record_id"": ""incoming_432:353"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 353, ""image_id"": ""2521"", ""raw"": {""image_id"": ""2521"", ""year"": ""2023"", ""month"": ""10"", ""day"": ""1"", ""final_date"": ""2023-10-01""}, ""canonical"": {""year"": ""2023"", ""month"": ""10"", ""day"": ""01"", ""final_date"": ""2023-10-01""}, ""review_reason"": [""ocr_visual_review""], ""details"": [""Previously visually inspected; no confirmed decision supplied; retain pending""], ""format_changes"": [""day""]}]",2023,10,1,2023-10-01,,,,2023,10,01,2023-10-01,,,,,,,,,label_conflict;ocr_visual_review,pending,true,이미지에서 02/10/2023 확인. 날짜순서에 대한 추가 근거가 필요함. 기존 라벨과 신규 라벨 중 하나를 임의로 선택하지 말 것.,user,2026-09-23 사용자 제공 기존 이미지 판독 결과 기록. 이미지에서 02/10/2023 확인. 날짜순서에 대한 추가 근거가 필요함. 기존 라벨과 신규 라벨 중 하나를 임의로 선택하지 말 것. 최종 정답 미확정; pending 유지.,false
2522,C:\Users\jsw58\Desktop\itda-ocr\data\002522.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002522.jpg""]",existing_300,existing_300:266,1,"[{""source_record_id"": ""existing_300:266"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 266, ""image_id"": ""2522"", ""raw"": {""file_name"": ""002522.jpg"", ""image_id"": ""2522"", ""year"": ""2022"", ""month"": ""09"", ""day"": ""14"", ""final_date"": ""2022-09-14"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2022"", ""month"": ""09"", ""day"": ""14"", ""final_date"": ""2022-09-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2022,09,14,2022-09-14,002522.jpg,,,2022,09,14,2022-09-14,[],[],[],[],[],[],[],[],[],[],[],[],2022,09,14,2022-09-14,,,,,,ready_for_review,false,,,,false
2523,C:\Users\jsw58\Desktop\itda-ocr\data\002523.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002523.jpg""]",incoming_432,incoming_432:354,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:354"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 354, ""image_id"": ""2523"", ""raw"": {""image_id"": ""2523"", ""year"": ""2022"", ""month"": ""9"", ""day"": ""14"", ""final_date"": ""2022-09-14""}, ""canonical"": {""year"": ""2022"", ""month"": ""09"", ""day"": ""14"", ""final_date"": ""2022-09-14""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2022,9,14,2022-09-14,,,,2022,09,14,2022-09-14,2022,09,14,2022-09-14,,,,,,ready_for_review,false,,,,false
2524,C:\Users\jsw58\Desktop\itda-ocr\data\002524.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002524.jpg""]",incoming_432,incoming_432:355,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:355"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 355, ""image_id"": ""2524"", ""raw"": {""image_id"": ""2524"", ""year"": ""2023"", ""month"": ""1"", ""day"": ""15"", ""final_date"": ""2023-01-15""}, ""canonical"": {""year"": ""2023"", ""month"": ""01"", ""day"": ""15"", ""final_date"": ""2023-01-15""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2023,1,15,2023-01-15,,,,2023,01,15,2023-01-15,2023,01,15,2023-01-15,,,,,,ready_for_review,false,,,,false
2525,C:\Users\jsw58\Desktop\itda-ocr\data\002525.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002525.jpg""]",incoming_432,incoming_432:356,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:356"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 356, ""image_id"": ""2525"", ""raw"": {""image_id"": ""2525"", ""year"": ""2023"", ""month"": ""1"", ""day"": ""25"", ""final_date"": ""2023-01-25""}, ""canonical"": {""year"": ""2023"", ""month"": ""01"", ""day"": ""25"", ""final_date"": ""2023-01-25""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2023,1,25,2023-01-25,,,,2023,01,25,2023-01-25,2023,01,25,2023-01-25,,,,,,ready_for_review,false,,,,false
2527,C:\Users\jsw58\Desktop\itda-ocr\data\002527.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002527.jpg""]",incoming_432,incoming_432:357,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:357"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 357, ""image_id"": ""2527"", ""raw"": {""image_id"": ""2527"", ""year"": ""2023"", ""month"": ""2"", ""day"": ""15"", ""final_date"": ""2023-02-15""}, ""canonical"": {""year"": ""2023"", ""month"": ""02"", ""day"": ""15"", ""final_date"": ""2023-02-15""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2023,2,15,2023-02-15,,,,2023,02,15,2023-02-15,2023,02,15,2023-02-15,,,,,,ready_for_review,false,,,,false
2529,C:\Users\jsw58\Desktop\itda-ocr\data\002529.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002529.jpg""]",existing_300,existing_300:110,1,"[{""source_record_id"": ""existing_300:110"", ""source"": ""existing_300"", ""source_path"": ""C:\\Users\\jsw58\\Desktop\\itda-ocr\\labels\\labels_300.csv"", ""source_row"": 110, ""image_id"": ""2529"", ""raw"": {""file_name"": ""002529.jpg"", ""image_id"": ""2529"", ""year"": ""2021"", ""month"": ""10"", ""day"": ""19"", ""final_date"": ""2021-10-19"", ""notes"": """", ""Unnamed: 7"": """"}, ""canonical"": {""year"": ""2021"", ""month"": ""10"", ""day"": ""19"", ""final_date"": ""2021-10-19""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,10,19,2021-10-19,002529.jpg,,,2021,10,19,2021-10-19,[],[],[],[],[],[],[],[],[],[],[],[],2021,10,19,2021-10-19,,,,,,ready_for_review,false,,,,false
2536,C:\Users\jsw58\Desktop\itda-ocr\data\002536.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002536.jpg""]",incoming_432,incoming_432:358,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:358"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 358, ""image_id"": ""2536"", ""raw"": {""image_id"": ""2536"", ""year"": ""2021"", ""month"": ""9"", ""day"": ""22"", ""final_date"": ""2021-09-22""}, ""canonical"": {""year"": ""2021"", ""month"": ""09"", ""day"": ""22"", ""final_date"": ""2021-09-22""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month""]}]",2021,9,22,2021-09-22,,,,2021,09,22,2021-09-22,2021,09,22,2021-09-22,,,,,,ready_for_review,false,,,,false
2538,C:\Users\jsw58\Desktop\itda-ocr\data\002538.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002538.jpg""]",incoming_432,incoming_432:359,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:359"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 359, ""image_id"": ""2538"", ""raw"": {""image_id"": ""2538"", ""year"": ""2021"", ""month"": ""8"", ""day"": ""5"", ""final_date"": ""2021-08-05""}, ""canonical"": {""year"": ""2021"", ""month"": ""08"", ""day"": ""05"", ""final_date"": ""2021-08-05""}, ""review_reason"": [], ""details"": [], ""format_changes"": [""month"", ""day""]}]",2021,8,5,2021-08-05,,,,2021,08,05,2021-08-05,2021,08,05,2021-08-05,,,,,,ready_for_review,false,,,,false
2541,C:\Users\jsw58\Desktop\itda-ocr\data\002541.jpg,"[""C:\\Users\\jsw58\\Desktop\\itda-ocr\\data\\002541.jpg""]",incoming_432,incoming_432:360,1,[],[],[],[],[],[],[],[],[],[],[],[],"[{""source_record_id"": ""incoming_432:360"", ""source"": ""incoming_432"", ""source_path"": ""C:\\Users\\jsw58\\Downloads\\labelling data.csv"", ""source_row"": 360, ""image_id"": ""2541"", ""raw"": {""image_id"": ""2541"", ""year"": ""2021"", ""month"": ""12"", ""day"": ""19"", ""final_date"": ""2021-12-19""}, ""canonical"": {""year"": ""2021"", ""month"": ""12"", ""day"": ""19"", ""final_date"": ""2021-12-19""}, ""review_reason"": [], ""details"": [], ""format_changes"": []}]",2021,12,19,2021-12-19,,,,2021,12,19,2021-12-19,2021,12,19,2021-12-19,,,,,,ready_for_review,false,,,,false
